gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamMin,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamPoss,teamAST/TO,teamPace,teamSTL/TO,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptMin,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,opptPoss,opptPace,matchWinner
1999-07-23,Regular,1999,5,13,WAS,Away,Win,1,60.0,15.0,13.0,200.0,3.0,2.0,18.0,48.0,22.0,0.46,40.0,21.0,13.98,8.0,1.0,0.12,24.0,15.0,0.62,7.0,25.0,32.0,50.0,0.68,0.56,0.47,25.0,69.44,18.17,6.25,4.17,4.35,1.25,38.75,38.75,125.03,114.61,10.42,0.41,22.92,47.99,1.15,57.59,0.23,10,6,MIN,Home,Loss,1,55.0,14.0,9.0,200.0,5.0,2.0,23.0,64.0,21.0,0.33,46.0,18.0,2.95,18.0,3.0,0.17,13.0,10.0,0.77,11.0,21.0,32.0,50.0,0.67,0.41,0.35,30.56,75.0,11.43,8.02,3.21,5.0,0.86,29.38,29.38,88.17,96.18,-8.01,0.34,17.22,1.56,0.56,62.38,74.86,WAS
1999-07-23,Regular,1999,8,9,ORL,Away,Loss,2,67.0,14.0,17.0,200.0,13.0,1.0,29.0,58.0,25.0,0.43,45.0,19.0,11.9,13.0,6.0,0.46,12.0,11.0,0.92,6.0,14.0,20.0,40.0,0.56,0.55,0.48,22.22,60.87,21.18,22.42,1.72,2.56,1.16,32.0,32.0,115.54,125.88,-10.34,0.36,16.72,57.99,0.82,69.59,0.76,6,11,PHO,Home,Win,1,73.0,16.0,19.0,200.0,10.0,4.0,15.0,50.0,22.0,0.44,39.0,19.0,10.94,11.0,3.0,0.27,30.0,26.0,0.87,9.0,21.0,30.0,60.0,0.73,0.64,0.47,39.13,77.78,23.11,13.89,5.55,8.89,1.46,52.5,52.5,101.37,93.04,8.33,0.37,22.28,0.84,0.53,72.01,86.41,PHO
1999-07-24,Regular,1999,6,11,UTA,Away,Win,2,76.0,22.0,15.0,200.0,9.0,7.0,21.0,55.0,26.0,0.47,47.0,24.0,17.96,8.0,2.0,0.25,27.0,22.0,0.81,9.0,26.0,35.0,57.38,0.85,0.62,0.49,33.33,76.47,18.32,16.37,12.73,13.73,1.38,65.62,65.62,138.21,127.3,10.91,0.43,27.46,54.99,1.47,65.99,0.6,5,15,CLE,Home,Loss,0,70.0,22.0,13.0,200.0,7.0,1.0,29.0,63.0,27.0,0.43,51.0,22.0,14.92,12.0,5.0,0.42,14.0,11.0,0.79,8.0,18.0,26.0,42.62,0.81,0.53,0.47,23.53,66.67,15.82,10.04,1.43,2.13,1.11,41.5,41.5,100.36,108.96,-8.6,0.4,23.95,1.69,0.54,69.75,83.7,UTA
1999-07-24,Regular,1999,10,7,NYL,Away,Loss,1,72.0,26.0,18.0,225.0,14.0,2.0,32.0,69.0,29.0,0.42,47.0,21.0,6.88,22.0,8.0,0.36,11.0,6.0,0.55,9.0,23.0,32.0,47.06,0.9,0.5,0.48,26.47,67.65,19.6,20.29,2.9,4.65,1.04,50.38,44.78,104.36,108.71,-4.35,0.37,24.04,68.99,1.44,73.59,0.78,10,8,LAS,Home,Win,2,75.0,16.0,23.0,225.0,4.0,0.0,21.0,57.0,21.0,0.37,43.0,14.0,6.88,14.0,7.0,0.5,34.0,26.0,0.76,11.0,25.0,36.0,52.94,0.76,0.58,0.43,32.35,73.53,24.22,4.89,0.0,0.0,1.32,35.75,31.78,91.65,87.99,3.66,0.3,19.74,0.7,0.17,81.83,87.29,LAS
1999-07-24,Regular,1999,8,10,ORL,Away,Win,0,73.0,11.0,17.0,200.0,7.0,5.0,26.0,64.0,26.0,0.41,51.0,21.0,12.92,13.0,5.0,0.38,23.0,16.0,0.7,15.0,26.0,41.0,60.29,0.42,0.53,0.45,46.88,72.22,18.66,10.94,7.81,12.82,1.14,43.88,43.88,114.08,100.02,14.06,0.39,13.43,63.99,0.65,76.79,0.41,13,6,SAC,Home,Loss,1,64.0,14.0,16.0,200.0,10.0,8.0,23.0,57.0,21.0,0.37,39.0,16.0,2.91,18.0,5.0,0.28,29.0,17.0,0.59,10.0,17.0,27.0,39.71,0.67,0.5,0.41,27.78,53.12,18.66,14.22,11.37,15.69,1.12,37.62,37.62,91.0,103.8,-12.8,0.33,18.86,0.88,0.62,70.33,84.4,ORL
1999-07-25,Regular,1999,8,10,CHA,Away,Win,1,78.0,23.0,17.0,200.0,7.0,2.0,13.0,60.0,31.0,0.52,51.0,27.0,21.93,9.0,4.0,0.44,14.0,12.0,0.86,8.0,29.0,37.0,60.66,0.74,0.62,0.55,29.63,85.29,20.44,11.67,3.33,4.26,1.3,66.0,66.0,130.02,110.02,20.0,0.45,24.51,59.99,1.35,71.99,0.41,11,7,DET,Home,Loss,1,66.0,14.0,14.0,200.0,7.0,9.0,18.0,62.0,25.0,0.4,47.0,19.0,9.9,15.0,6.0,0.4,12.0,10.0,0.83,5.0,19.0,24.0,39.34,0.56,0.51,0.45,14.71,70.37,17.22,9.65,12.41,17.65,1.06,41.25,41.25,90.97,107.51,-16.54,0.35,16.53,1.0,0.5,72.55,87.06,CHA
1999-07-25,Regular,1999,15,4,HOU,Away,Win,1,62.0,15.0,19.0,200.0,6.0,3.0,15.0,45.0,21.0,0.47,37.0,18.0,12.93,8.0,3.0,0.38,21.0,17.0,0.81,6.0,25.0,31.0,55.36,0.71,0.62,0.5,31.58,67.57,25.94,13.34,6.67,6.67,1.38,42.62,42.62,137.81,126.69,11.12,0.36,21.5,44.99,0.79,53.99,0.32,10,7,MIN,Home,Loss,1,57.0,17.0,11.0,200.0,9.0,1.0,18.0,68.0,24.0,0.35,45.0,19.0,0.93,23.0,5.0,0.22,5.0,4.0,0.8,12.0,13.0,25.0,44.64,0.71,0.41,0.39,32.43,68.42,13.55,15.41,1.71,2.7,0.84,32.88,32.88,97.6,106.16,-8.56,0.36,18.12,1.55,0.82,58.4,70.08,HOU
1999-07-25,Regular,1999,6,13,WAS,Away,Loss,1,59.0,9.0,16.0,200.0,6.0,5.0,24.0,56.0,22.0,0.39,49.0,21.0,14.98,7.0,1.0,0.14,17.0,14.0,0.82,5.0,22.0,27.0,42.86,0.41,0.49,0.4,16.13,68.75,20.13,10.71,8.93,11.9,1.05,24.12,24.12,105.36,128.57,-23.21,0.33,12.24,56.0,0.56,67.2,0.38,7,11,PHO,Home,Win,1,72.0,16.0,13.0,200.0,11.0,4.0,18.0,56.0,23.0,0.41,42.0,21.0,8.96,14.0,2.0,0.14,33.0,24.0,0.73,10.0,26.0,36.0,57.14,0.7,0.57,0.43,31.25,83.87,15.57,15.2,5.53,8.16,1.29,56.12,56.12,99.46,81.5,17.96,0.39,22.7,1.23,0.85,72.39,86.87,PHO
1999-07-26,Regular,1999,9,10,CHA,Away,Win,0,75.0,19.0,18.0,225.0,6.0,1.0,13.0,51.0,27.0,0.53,43.0,24.0,18.94,8.0,3.0,0.38,24.0,18.0,0.75,8.0,34.0,42.0,56.0,0.7,0.67,0.56,29.63,70.83,22.62,11.77,1.96,1.75,1.47,62.75,55.78,147.09,135.32,11.77,0.44,24.54,50.99,1.06,54.39,0.33,10,8,NYL,Home,Loss,1,69.0,16.0,9.0,225.0,5.0,2.0,26.0,77.0,28.0,0.36,57.0,21.0,7.91,20.0,7.0,0.35,8.0,6.0,0.75,14.0,19.0,33.0,44.0,0.57,0.44,0.41,29.17,70.37,10.05,7.47,2.99,4.65,0.9,37.5,33.33,103.05,112.01,-8.96,0.39,16.25,1.78,0.56,66.96,71.42,CHA
1999-07-26,Regular,1999,6,14,WAS,Away,Loss,0,61.0,12.0,17.0,200.0,8.0,2.0,20.0,54.0,21.0,0.39,47.0,18.0,13.94,7.0,3.0,0.43,24.0,16.0,0.67,11.0,12.0,23.0,40.35,0.57,0.51,0.42,33.33,50.0,20.84,14.82,3.7,4.17,1.13,26.5,26.5,112.98,135.21,-22.23,0.35,16.57,53.99,0.71,64.79,0.47,7,11,UTA,Home,Win,1,73.0,22.0,20.0,200.0,7.0,6.0,22.0,60.0,31.0,0.52,48.0,27.0,18.93,12.0,4.0,0.33,12.0,7.0,0.58,12.0,22.0,34.0,59.65,0.71,0.58,0.55,50.0,66.67,23.45,9.48,8.12,12.77,1.22,56.0,56.0,98.85,82.6,16.25,0.46,22.75,1.1,0.35,73.85,88.62,UTA
1999-07-27,Regular,1999,11,8,DET,Away,Loss,1,46.0,9.0,20.0,200.0,5.0,3.0,18.0,65.0,17.0,0.26,55.0,14.0,6.95,10.0,3.0,0.3,11.0,9.0,0.82,10.0,21.0,31.0,41.89,0.53,0.34,0.28,24.39,63.64,22.26,7.69,4.62,5.77,0.71,6.88,6.88,70.77,130.77,-60.0,0.23,10.09,65.0,0.45,78.0,0.25,16,4,HOU,Home,Win,1,85.0,17.0,13.0,200.0,14.0,5.0,15.0,69.0,33.0,0.48,52.0,29.0,15.94,17.0,4.0,0.24,18.0,15.0,0.83,12.0,31.0,43.0,58.11,0.52,0.58,0.51,36.36,75.61,14.46,17.85,6.37,9.09,1.23,77.25,77.25,108.35,58.64,49.71,0.47,18.66,1.31,1.08,78.45,94.14,HOU
1999-07-27,Regular,1999,9,10,ORL,Away,Loss,2,60.0,12.0,21.0,200.0,7.0,3.0,23.0,58.0,22.0,0.38,45.0,20.0,8.97,13.0,2.0,0.15,20.0,14.0,0.7,8.0,20.0,28.0,43.08,0.55,0.48,0.4,26.67,57.14,23.92,12.07,5.17,5.56,1.03,21.5,21.5,103.47,139.68,-36.21,0.31,14.6,57.99,0.57,69.59,0.33,11,8,LAS,Home,Win,2,81.0,20.0,15.0,200.0,12.0,4.0,21.0,67.0,29.0,0.43,54.0,24.0,15.93,13.0,5.0,0.38,23.0,18.0,0.78,15.0,22.0,37.0,56.92,0.69,0.56,0.47,42.86,73.33,16.28,16.06,5.35,8.89,1.21,64.12,64.12,108.4,80.3,28.1,0.43,21.77,1.33,0.8,74.72,89.66,LAS
1999-07-27,Regular,1999,8,11,UTA,Away,Loss,0,73.0,15.0,18.0,200.0,10.0,3.0,23.0,68.0,28.0,0.41,55.0,25.0,14.96,13.0,3.0,0.23,23.0,14.0,0.61,14.0,20.0,34.0,51.52,0.54,0.5,0.43,36.84,71.43,18.73,14.71,4.41,6.67,1.07,40.88,40.88,107.37,126.49,-19.12,0.39,16.51,67.99,0.83,81.59,0.56,8,11,PHO,Home,Win,1,86.0,24.0,17.0,200.0,8.0,6.0,21.0,59.0,28.0,0.47,45.0,21.0,13.88,14.0,7.0,0.5,32.0,23.0,0.72,8.0,24.0,32.0,48.48,0.86,0.65,0.53,28.57,63.16,18.87,9.94,7.45,10.91,1.46,66.25,66.25,106.82,90.67,16.15,0.41,27.93,1.41,0.47,80.51,96.61,PHO
1999-07-27,Regular,1999,10,8,MIN,Away,Win,1,61.0,15.0,13.0,200.0,5.0,4.0,23.0,59.0,24.0,0.41,37.0,17.0,1.88,22.0,7.0,0.32,7.0,6.0,0.86,8.0,15.0,23.0,47.92,0.62,0.5,0.47,30.77,68.18,17.31,8.48,6.78,12.9,1.03,32.88,32.88,103.41,100.02,3.39,0.38,17.87,58.99,1.15,70.79,0.38,13,7,SAC,Home,Loss,2,59.0,10.0,14.0,200.0,5.0,3.0,17.0,46.0,20.0,0.43,31.0,16.0,4.91,15.0,4.0,0.27,22.0,15.0,0.68,7.0,18.0,25.0,52.08,0.5,0.58,0.48,31.82,69.23,20.09,8.2,4.92,8.11,1.28,32.25,32.25,96.71,99.98,-3.27,0.38,16.58,0.71,0.36,61.01,73.21,MIN
1999-07-28,Regular,1999,11,9,DET,Away,Loss,0,65.0,16.0,14.0,200.0,7.0,3.0,18.0,62.0,27.0,0.44,49.0,23.0,13.94,13.0,4.0,0.31,10.0,7.0,0.7,7.0,16.0,23.0,38.98,0.59,0.51,0.47,20.59,64.0,17.41,11.29,4.84,5.88,1.05,36.75,36.75,104.86,135.51,-30.65,0.39,18.26,61.99,1.14,74.39,0.5,10,10,CHA,Home,Win,1,84.0,26.0,12.0,200.0,10.0,1.0,13.0,61.0,32.0,0.52,51.0,29.0,21.95,10.0,3.0,0.3,19.0,17.0,0.89,9.0,27.0,36.0,61.02,0.81,0.64,0.55,36.0,79.41,14.75,13.73,1.37,2.04,1.38,78.88,78.88,115.32,89.24,26.08,0.5,28.68,2.17,0.83,72.84,87.41,CHA
1999-07-29,Regular,1999,17,4,HOU,Away,Win,1,71.0,19.0,11.0,200.0,8.0,5.0,16.0,60.0,25.0,0.42,41.0,19.0,5.9,19.0,6.0,0.32,16.0,15.0,0.94,6.0,20.0,26.0,50.0,0.76,0.56,0.47,23.08,76.92,14.1,13.34,8.33,10.2,1.18,54.0,54.0,118.35,108.35,10.0,0.38,22.9,59.99,1.73,71.99,0.73,5,16,CLE,Home,Loss,4,65.0,18.0,14.0,200.0,6.0,3.0,17.0,56.0,27.0,0.48,49.0,25.0,19.96,7.0,2.0,0.29,12.0,9.0,0.75,6.0,20.0,26.0,50.0,0.67,0.55,0.5,23.08,76.92,18.6,8.87,4.44,7.32,1.16,44.0,44.0,96.1,104.97,-8.87,0.42,21.76,1.29,0.43,67.64,81.17,HOU
1999-07-29,Regular,1999,10,9,NYL,Away,Win,2,73.0,18.0,19.0,225.0,8.0,6.0,28.0,60.0,26.0,0.43,48.0,22.0,13.93,12.0,4.0,0.33,22.0,17.0,0.77,7.0,27.0,34.0,47.89,0.69,0.56,0.47,22.58,67.5,21.43,13.34,10.0,13.04,1.22,46.0,40.89,121.69,108.35,13.34,0.36,20.61,59.99,0.95,63.99,0.42,9,11,ORL,Home,Loss,1,65.0,13.0,17.0,225.0,15.0,5.0,20.0,63.0,21.0,0.33,46.0,18.0,3.95,17.0,3.0,0.18,31.0,20.0,0.65,13.0,24.0,37.0,52.11,0.62,0.47,0.36,32.5,77.42,18.15,19.58,6.53,10.42,1.03,43.12,38.33,84.85,95.29,-10.44,0.31,16.38,0.76,0.88,76.61,81.72,NYL
1999-07-29,Regular,1999,11,8,MIN,Away,Loss,1,46.0,14.0,22.0,200.0,5.0,1.0,22.0,61.0,18.0,0.3,36.0,10.0,-7.13,25.0,8.0,0.32,4.0,2.0,0.5,13.0,18.0,31.0,48.44,0.78,0.37,0.36,36.11,64.29,25.96,8.2,1.64,2.13,0.75,12.25,12.25,75.42,129.53,-54.11,0.26,14.7,60.99,0.64,73.19,0.23,9,11,PHO,Home,Win,1,79.0,25.0,13.0,200.0,16.0,2.0,10.0,60.0,31.0,0.52,47.0,27.0,17.93,13.0,4.0,0.31,18.0,13.0,0.72,10.0,23.0,33.0,51.56,0.81,0.62,0.55,35.71,63.89,16.07,22.6,2.82,5.56,1.32,79.5,79.5,111.58,64.97,46.61,0.49,27.75,1.92,1.23,70.8,84.96,PHO
1999-07-29,Regular,1999,6,15,WAS,Away,Loss,2,54.0,10.0,25.0,200.0,9.0,3.0,23.0,53.0,19.0,0.36,43.0,17.0,8.96,10.0,2.0,0.2,18.0,14.0,0.78,8.0,21.0,29.0,42.65,0.53,0.47,0.38,25.81,56.76,29.1,16.98,5.66,6.0,1.02,16.75,16.75,101.91,132.1,-30.19,0.27,12.49,52.99,0.4,63.59,0.36,13,8,SAC,Home,Win,1,70.0,16.0,17.0,200.0,17.0,1.0,19.0,62.0,26.0,0.42,50.0,23.0,13.95,12.0,3.0,0.25,26.0,15.0,0.58,16.0,23.0,39.0,57.35,0.62,0.52,0.44,43.24,74.19,18.8,23.1,1.36,2.33,1.13,54.5,54.5,95.11,73.37,21.74,0.41,19.15,0.94,1.0,73.6,88.32,SAC
1999-07-30,Regular,1999,11,9,NYL,Away,Loss,0,58.0,16.0,11.0,200.0,12.0,1.0,22.0,51.0,24.0,0.47,42.0,21.0,14.94,9.0,3.0,0.33,8.0,7.0,0.88,1.0,13.0,14.0,35.0,0.67,0.55,0.5,5.0,65.0,16.79,23.53,1.96,2.7,1.14,34.5,34.5,113.73,121.57,-7.84,0.39,21.48,51.0,1.45,61.2,1.09,11,10,CHA,Home,Win,1,62.0,18.0,19.0,200.0,5.0,4.0,14.0,45.0,24.0,0.53,37.0,22.0,15.96,8.0,2.0,0.25,20.0,12.0,0.6,7.0,19.0,26.0,65.0,0.75,0.63,0.56,35.0,95.0,26.1,7.58,6.07,9.52,1.38,43.0,43.0,94.01,87.95,6.06,0.42,24.59,0.95,0.26,65.95,79.14,CHA
1999-07-30,Regular,1999,8,12,UTA,Away,Loss,2,77.0,14.0,14.0,200.0,8.0,7.0,24.0,66.0,29.0,0.44,55.0,25.0,17.94,11.0,4.0,0.36,17.0,15.0,0.88,7.0,25.0,32.0,47.76,0.48,0.55,0.47,21.88,71.43,16.0,12.12,10.61,13.46,1.17,49.88,49.88,116.68,131.84,-15.16,0.4,16.18,65.99,1.0,79.19,0.57,12,8,LAS,Home,Win,2,87.0,20.0,10.0,200.0,7.0,5.0,18.0,64.0,29.0,0.45,52.0,22.0,16.89,12.0,7.0,0.58,29.0,22.0,0.76,10.0,25.0,35.0,52.24,0.69,0.62,0.51,28.57,78.12,11.53,9.35,6.68,9.09,1.36,69.88,69.88,116.15,102.8,13.35,0.45,24.62,2.0,0.7,74.9,89.88,LAS
1999-07-31,Regular,1999,5,17,CLE,Away,Win,1,55.0,10.0,14.0,200.0,8.0,2.0,25.0,58.0,20.0,0.34,51.0,17.0,12.95,7.0,3.0,0.43,18.0,12.0,0.67,10.0,21.0,31.0,47.69,0.5,0.44,0.37,29.41,67.74,17.52,13.8,3.45,5.26,0.95,24.0,24.0,94.84,91.4,3.44,0.32,13.5,57.99,0.71,69.59,0.57,11,10,DET,Home,Loss,2,53.0,13.0,18.0,200.0,5.0,5.0,23.0,47.0,18.0,0.38,38.0,15.0,8.94,9.0,3.0,0.33,31.0,14.0,0.45,10.0,24.0,34.0,52.31,0.72,0.49,0.41,32.26,70.59,22.89,7.32,7.32,9.8,1.13,27.62,27.62,77.63,80.56,-2.93,0.33,20.2,0.72,0.28,68.27,81.92,CLE
1999-07-31,Regular,1999,10,11,PHO,Away,Loss,1,70.0,18.0,19.0,200.0,6.0,4.0,18.0,60.0,29.0,0.48,48.0,24.0,16.92,12.0,5.0,0.42,8.0,7.0,0.88,9.0,20.0,29.0,51.79,0.62,0.57,0.53,33.33,68.97,23.02,10.0,6.67,8.16,1.17,46.0,46.0,116.69,128.35,-11.66,0.41,19.26,59.99,0.95,71.99,0.32,18,4,HOU,Home,Win,1,77.0,18.0,12.0,200.0,14.0,2.0,14.0,67.0,30.0,0.45,49.0,24.0,11.91,18.0,6.0,0.33,11.0,11.0,1.0,9.0,18.0,27.0,48.21,0.6,0.55,0.49,31.03,66.67,14.31,19.94,2.85,4.17,1.15,60.12,60.12,109.69,99.72,9.97,0.43,19.53,1.5,1.17,70.2,84.24,HOU
1999-07-31,Regular,1999,6,16,WAS,Away,Loss,1,64.0,9.0,15.0,200.0,5.0,3.0,14.0,70.0,28.0,0.4,59.0,25.0,16.96,11.0,3.0,0.27,10.0,5.0,0.5,15.0,17.0,32.0,48.48,0.32,0.44,0.42,40.54,58.62,16.78,7.14,4.29,5.36,0.91,30.5,30.5,91.44,115.73,-24.29,0.4,10.04,69.99,0.6,83.99,0.33,13,8,LAS,Home,Win,0,81.0,17.0,13.0,200.0,11.0,11.0,18.0,65.0,35.0,0.54,56.0,33.0,25.97,9.0,2.0,0.22,12.0,9.0,0.75,12.0,22.0,34.0,51.52,0.49,0.6,0.55,41.38,59.46,15.61,15.39,15.39,18.64,1.25,73.25,73.25,113.33,89.55,23.78,0.53,18.95,1.31,0.85,71.47,85.76,LAS
1999-07-31,Regular,1999,12,10,CHA,Away,Win,0,56.0,18.0,13.0,200.0,3.0,1.0,17.0,54.0,21.0,0.39,42.0,19.0,8.96,12.0,2.0,0.17,17.0,12.0,0.71,7.0,32.0,39.0,52.7,0.86,0.48,0.41,22.58,74.42,17.45,5.56,1.85,2.5,1.04,40.62,40.62,103.72,96.31,7.41,0.35,23.22,53.99,1.38,64.79,0.23,11,9,MIN,Home,Loss,1,52.0,14.0,7.0,200.0,5.0,2.0,17.0,66.0,18.0,0.27,40.0,12.0,-8.09,26.0,6.0,0.23,15.0,10.0,0.67,11.0,24.0,35.0,47.3,0.78,0.38,0.32,25.58,77.42,8.79,7.95,3.18,4.76,0.79,31.38,31.38,82.72,89.09,-6.37,0.29,17.41,2.0,0.71,62.86,75.43,CHA
1999-07-31,Regular,1999,14,8,SAC,Away,Loss,1,59.0,13.0,17.0,200.0,9.0,6.0,22.0,73.0,23.0,0.32,60.0,21.0,9.97,13.0,2.0,0.15,12.0,11.0,0.92,16.0,25.0,41.0,59.42,0.57,0.39,0.33,41.03,83.33,17.84,12.33,8.22,13.04,0.81,34.5,34.5,80.83,86.31,-5.48,0.31,13.3,72.99,0.76,87.59,0.53,8,13,UTA,Home,Win,0,63.0,15.0,16.0,200.0,9.0,11.0,21.0,57.0,21.0,0.37,46.0,20.0,9.98,11.0,1.0,0.09,24.0,20.0,0.83,5.0,23.0,28.0,40.58,0.71,0.51,0.38,16.67,58.97,19.15,11.89,14.53,18.33,1.11,42.0,42.0,83.2,77.92,5.28,0.31,19.37,0.94,0.56,75.72,90.86,UTA
1999-08-01,Regular,1999,9,12,ORL,Away,Loss,2,61.0,11.0,20.0,200.0,13.0,3.0,19.0,58.0,21.0,0.36,46.0,17.0,8.93,12.0,4.0,0.33,18.0,15.0,0.83,12.0,18.0,30.0,49.18,0.52,0.49,0.4,37.5,62.07,23.28,22.42,5.17,5.66,1.05,33.75,33.75,105.19,127.61,-22.42,0.32,13.57,57.99,0.55,69.59,0.65,11,10,NYL,Home,Win,1,74.0,25.0,19.0,200.0,9.0,4.0,19.0,61.0,30.0,0.49,53.0,26.0,21.93,8.0,4.0,0.5,15.0,10.0,0.67,11.0,20.0,31.0,50.82,0.83,0.58,0.52,37.93,62.5,21.94,12.12,5.39,8.7,1.21,58.12,58.12,99.69,82.18,17.51,0.43,25.41,1.32,0.47,74.23,89.08,NYL
1999-08-02,Regular,1999,6,17,CLE,Away,Loss,1,56.0,16.0,10.0,200.0,6.0,4.0,21.0,59.0,23.0,0.39,53.0,22.0,16.98,6.0,1.0,0.17,10.0,9.0,0.9,5.0,17.0,22.0,40.74,0.7,0.46,0.4,16.67,70.83,13.62,10.17,6.78,10.81,0.95,31.25,31.25,94.92,105.08,-10.16,0.36,19.85,59.0,1.6,70.8,0.6,13,10,CHA,Home,Win,1,62.0,17.0,15.0,200.0,6.0,4.0,17.0,49.0,22.0,0.45,37.0,21.0,9.98,12.0,1.0,0.08,22.0,17.0,0.77,7.0,25.0,32.0,59.26,0.77,0.58,0.46,29.17,83.33,20.36,9.03,6.02,7.55,1.27,46.25,46.25,93.26,84.24,9.02,0.39,23.84,1.13,0.4,66.48,79.78,CHA
1999-08-02,Regular,1999,6,17,WAS,Away,Win,1,75.0,18.0,17.0,200.0,6.0,4.0,21.0,52.0,24.0,0.46,42.0,21.0,13.94,10.0,3.0,0.3,32.0,24.0,0.75,5.0,23.0,28.0,46.67,0.75,0.64,0.49,19.23,67.65,20.46,11.54,7.69,7.27,1.44,46.75,46.75,144.26,134.64,9.62,0.38,24.68,51.99,1.06,62.39,0.35,11,11,DET,Home,Loss,1,70.0,12.0,13.0,200.0,9.0,5.0,28.0,66.0,24.0,0.36,55.0,21.0,12.95,11.0,3.0,0.27,26.0,19.0,0.73,11.0,21.0,32.0,53.33,0.5,0.49,0.39,32.35,80.77,14.37,12.17,6.76,11.9,1.06,36.5,36.5,94.66,101.42,-6.76,0.35,15.08,0.92,0.69,73.95,88.74,WAS
1999-08-02,Regular,1999,14,9,SAC,Away,Loss,1,70.0,22.0,15.0,200.0,9.0,2.0,20.0,63.0,27.0,0.43,45.0,21.0,8.9,18.0,6.0,0.33,17.0,10.0,0.59,14.0,18.0,32.0,58.18,0.81,0.52,0.48,45.16,75.0,17.55,14.29,3.18,5.71,1.11,51.88,51.88,111.13,119.07,-7.94,0.42,23.78,62.99,1.47,75.59,0.6,19,4,HOU,Home,Win,1,75.0,20.0,15.0,200.0,9.0,4.0,17.0,53.0,27.0,0.51,35.0,22.0,8.91,18.0,5.0,0.28,22.0,16.0,0.73,6.0,17.0,23.0,41.82,0.74,0.65,0.56,25.0,54.84,19.31,12.94,5.75,8.89,1.42,55.25,55.25,107.85,100.66,7.19,0.44,25.54,1.33,0.6,69.54,83.45,HOU
1999-08-02,Regular,1999,10,12,PHO,Away,Loss,1,56.0,16.0,14.0,200.0,6.0,1.0,25.0,59.0,20.0,0.34,42.0,15.0,2.92,17.0,5.0,0.29,15.0,11.0,0.73,7.0,18.0,25.0,42.37,0.8,0.45,0.38,19.44,78.26,17.59,10.17,1.69,3.12,0.95,23.12,23.12,94.92,123.73,-28.81,0.3,19.42,59.0,1.14,70.8,0.43,11,10,MIN,Home,Win,1,73.0,18.0,17.0,200.0,7.0,2.0,21.0,43.0,22.0,0.51,32.0,20.0,10.95,11.0,2.0,0.18,34.0,27.0,0.79,5.0,29.0,34.0,57.63,0.82,0.72,0.53,21.74,80.56,22.68,9.96,2.84,4.76,1.7,54.25,54.25,103.84,79.66,24.18,0.4,28.55,1.06,0.41,70.3,84.36,MIN
1999-08-03,Regular,1999,12,10,NYL,Away,Win,1,61.0,16.0,21.0,200.0,9.0,0.0,25.0,49.0,22.0,0.45,35.0,18.0,7.92,14.0,4.0,0.29,18.0,13.0,0.72,8.0,23.0,31.0,56.36,0.73,0.58,0.49,34.78,71.88,26.95,18.37,0.0,0.0,1.24,34.25,34.25,124.52,120.43,4.09,0.35,20.49,48.99,0.76,58.79,0.43,9,13,UTA,Home,Loss,2,59.0,9.0,18.0,200.0,7.0,3.0,21.0,50.0,15.0,0.3,41.0,11.0,5.92,9.0,4.0,0.44,31.0,25.0,0.81,9.0,15.0,24.0,43.64,0.6,0.52,0.34,28.12,65.22,22.05,10.55,4.52,8.57,1.18,20.62,20.62,88.91,91.92,-3.01,0.25,14.2,0.5,0.39,66.36,79.63,NYL
1999-08-04,Regular,1999,14,10,SAC,Away,Win,1,68.0,12.0,13.0,200.0,12.0,2.0,15.0,63.0,26.0,0.41,53.0,25.0,15.98,10.0,1.0,0.1,21.0,15.0,0.71,18.0,15.0,33.0,61.11,0.46,0.5,0.42,48.65,88.24,15.25,19.05,3.18,5.56,1.08,47.62,47.62,107.95,98.43,9.52,0.45,15.24,62.99,0.92,75.59,0.92,14,10,CHA,Home,Loss,1,62.0,19.0,19.0,200.0,6.0,5.0,18.0,45.0,24.0,0.53,36.0,21.0,14.93,9.0,3.0,0.33,11.0,11.0,1.0,2.0,19.0,21.0,38.89,0.79,0.65,0.57,11.76,51.35,27.6,9.06,7.55,9.43,1.38,42.38,42.38,93.57,102.63,-9.06,0.39,24.31,1.0,0.32,66.26,79.51,SAC
