gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamMin,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamPoss,teamAST/TO,teamPace,teamSTL/TO,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptMin,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,opptPoss,opptPace,matchWinner
2001-07-21,Regular,2001,9,10,UTA,Away,Loss,2,50.0,8.0,14.0,200.0,4.0,5.0,19.0,55.0,18.0,0.33,42.0,16.0,4.96,13.0,2.0,0.15,16.0,12.0,0.75,9.0,24.0,33.0,47.83,0.44,0.43,0.35,27.27,66.67,18.41,7.27,9.09,8.62,0.91,23.25,23.25,90.93,107.29,-16.36,0.3,11.44,54.99,0.57,65.99,0.29,8,12,PHO,Home,Win,1,59.0,14.0,10.0,200.0,8.0,7.0,19.0,64.0,21.0,0.33,58.0,19.0,14.97,6.0,2.0,0.33,18.0,15.0,0.83,12.0,24.0,36.0,52.17,0.67,0.43,0.34,33.33,72.73,12.21,12.15,10.63,16.67,0.92,43.75,43.75,89.58,75.92,13.66,0.34,17.48,1.4,0.8,65.86,79.03,PHO
2001-07-21,Regular,2001,5,14,DET,Away,Loss,2,52.0,13.0,14.0,200.0,8.0,2.0,19.0,69.0,21.0,0.3,52.0,18.0,3.96,17.0,3.0,0.18,10.0,7.0,0.7,12.0,24.0,36.0,47.37,0.62,0.37,0.33,27.27,75.0,16.02,11.6,2.9,4.26,0.75,26.0,26.0,75.37,95.67,-20.3,0.3,14.19,68.99,0.93,82.79,0.57,12,9,SAC,Home,Win,1,66.0,15.0,14.0,200.0,6.0,4.0,9.0,55.0,23.0,0.42,47.0,21.0,14.96,8.0,2.0,0.25,24.0,18.0,0.75,8.0,32.0,40.0,52.63,0.65,0.55,0.44,25.0,72.73,17.6,8.36,5.57,7.69,1.2,54.25,54.25,91.99,72.47,19.52,0.38,20.42,1.07,0.43,71.75,86.1,SAC
2001-07-22,Regular,2001,12,9,MIA,Away,Win,1,68.0,17.0,12.0,200.0,11.0,2.0,15.0,52.0,26.0,0.5,44.0,23.0,17.94,8.0,3.0,0.38,17.0,13.0,0.76,6.0,24.0,30.0,53.57,0.65,0.61,0.53,21.43,85.71,16.79,21.16,3.85,6.06,1.31,57.12,57.12,130.79,100.02,30.77,0.45,23.12,51.99,1.42,62.39,0.92,16,6,NYL,Home,Loss,2,52.0,13.0,16.0,200.0,8.0,2.0,16.0,52.0,20.0,0.38,33.0,12.0,0.85,19.0,8.0,0.42,9.0,4.0,0.44,4.0,22.0,26.0,46.43,0.65,0.48,0.46,14.29,78.57,22.23,12.06,3.02,4.55,1.0,29.12,29.12,78.4,102.52,-24.12,0.31,16.87,0.81,0.5,66.33,79.6,MIA
2001-07-22,Regular,2001,5,15,DET,Away,Win,0,80.0,16.0,11.0,225.0,11.0,4.0,15.0,84.0,32.0,0.38,66.0,25.0,13.92,18.0,7.0,0.39,12.0,9.0,0.75,15.0,23.0,38.0,50.0,0.5,0.46,0.42,34.88,69.7,10.97,13.1,4.76,9.09,0.95,57.25,50.89,95.25,91.68,3.57,0.4,15.13,83.99,1.45,89.59,1.0,10,10,POR,Home,Loss,1,77.0,14.0,15.0,225.0,7.0,2.0,17.0,66.0,27.0,0.41,44.0,19.0,4.88,22.0,8.0,0.36,19.0,15.0,0.79,10.0,28.0,38.0,50.0,0.52,0.55,0.47,30.3,65.12,16.79,9.02,2.58,3.03,1.17,50.88,45.23,99.2,103.07,-3.87,0.38,16.16,0.93,0.47,77.62,82.79,DET
2001-07-22,Regular,2001,7,14,IND,Away,Loss,1,61.0,16.0,24.0,200.0,11.0,3.0,19.0,54.0,23.0,0.43,40.0,16.0,8.87,14.0,7.0,0.5,12.0,8.0,0.67,8.0,19.0,27.0,48.21,0.7,0.54,0.49,29.63,65.52,28.82,20.37,5.56,5.56,1.13,34.75,34.75,112.98,127.8,-14.82,0.33,18.03,53.99,0.67,64.79,0.46,5,14,WAS,Home,Win,1,69.0,15.0,17.0,200.0,15.0,2.0,16.0,62.0,26.0,0.42,54.0,25.0,17.98,8.0,1.0,0.12,25.0,16.0,0.64,10.0,19.0,29.0,51.79,0.58,0.51,0.43,34.48,70.37,18.89,19.81,2.64,5.0,1.11,44.38,44.38,91.13,80.56,10.57,0.38,18.07,0.88,0.88,75.72,90.86,WAS
2001-07-23,Regular,2001,14,6,HOU,Away,Win,2,51.0,16.0,16.0,200.0,6.0,4.0,20.0,60.0,18.0,0.3,47.0,14.0,4.93,13.0,4.0,0.31,19.0,11.0,0.58,19.0,28.0,47.0,60.26,0.89,0.4,0.33,48.72,71.79,18.97,10.0,6.67,10.0,0.85,38.88,38.88,85.01,76.68,8.33,0.32,19.13,59.99,1.0,71.99,0.38,8,12,MIN,Home,Loss,1,46.0,11.0,9.0,200.0,8.0,5.0,19.0,55.0,11.0,0.2,40.0,10.0,-4.02,15.0,1.0,0.07,30.0,23.0,0.77,11.0,20.0,31.0,39.74,1.0,0.37,0.21,28.21,51.28,11.66,13.49,8.43,10.64,0.84,25.0,25.0,77.58,86.02,-8.44,0.21,17.8,1.22,0.89,59.29,71.15,HOU
2001-07-24,Regular,2001,7,15,IND,Away,Loss,1,66.0,16.0,17.0,200.0,10.0,4.0,25.0,52.0,24.0,0.46,44.0,22.0,15.96,8.0,2.0,0.25,18.0,16.0,0.89,5.0,17.0,22.0,41.51,0.67,0.59,0.48,20.83,58.62,22.1,19.23,7.69,9.09,1.27,38.5,38.5,126.95,144.26,-17.31,0.38,20.76,51.99,0.94,62.39,0.59,9,13,CHA,Home,Win,2,75.0,12.0,16.0,200.0,8.0,6.0,17.0,56.0,25.0,0.45,44.0,21.0,12.93,12.0,4.0,0.33,25.0,21.0,0.84,12.0,19.0,31.0,58.49,0.48,0.61,0.48,41.38,79.17,19.28,11.57,8.68,13.64,1.34,51.38,51.38,108.44,95.43,13.01,0.42,16.44,0.75,0.5,69.16,82.99,CHA
2001-07-24,Regular,2001,9,11,UTA,Away,Win,2,76.0,22.0,12.0,200.0,7.0,3.0,16.0,53.0,31.0,0.58,45.0,26.0,22.91,8.0,5.0,0.62,13.0,9.0,0.69,6.0,18.0,24.0,44.44,0.71,0.68,0.63,30.0,52.94,16.97,13.21,5.66,6.82,1.43,62.88,62.88,143.42,126.44,16.98,0.53,27.07,52.99,1.83,63.59,0.58,15,6,HOU,Home,Loss,0,67.0,15.0,13.0,200.0,7.0,1.0,15.0,61.0,27.0,0.44,44.0,24.0,9.95,17.0,3.0,0.18,13.0,10.0,0.77,16.0,14.0,30.0,55.56,0.56,0.52,0.47,47.06,70.0,16.31,11.71,1.67,2.22,1.1,45.38,45.38,112.04,127.09,-15.05,0.47,18.01,1.15,0.54,59.8,71.76,UTA
2001-07-24,Regular,2001,6,14,WAS,Away,Loss,1,63.0,16.0,25.0,200.0,8.0,6.0,23.0,52.0,25.0,0.48,40.0,21.0,12.92,12.0,4.0,0.33,11.0,9.0,0.82,5.0,19.0,24.0,41.38,0.64,0.58,0.52,21.74,54.29,30.55,15.39,11.54,15.38,1.21,32.62,32.62,121.18,136.56,-15.38,0.35,18.15,51.99,0.64,62.39,0.32,8,13,ORL,Home,Win,2,71.0,16.0,20.0,200.0,13.0,3.0,16.0,60.0,24.0,0.4,39.0,17.0,2.88,21.0,7.0,0.33,23.0,16.0,0.7,16.0,18.0,34.0,58.62,0.67,0.55,0.46,45.71,78.26,22.19,18.29,4.22,7.5,1.18,50.88,50.88,99.9,88.64,11.26,0.38,18.63,0.8,0.65,71.07,85.28,ORL
2001-07-24,Regular,2001,16,7,NYL,Away,Loss,1,68.0,15.0,21.0,200.0,9.0,2.0,27.0,67.0,25.0,0.37,47.0,19.0,4.91,20.0,6.0,0.3,24.0,12.0,0.5,17.0,21.0,38.0,55.88,0.6,0.47,0.42,39.53,84.0,21.31,13.43,2.99,5.56,1.01,33.0,33.0,101.51,128.38,-26.87,0.35,16.23,66.99,0.71,80.39,0.43,10,11,POR,Home,Win,1,86.0,17.0,18.0,200.0,11.0,1.0,28.0,51.0,30.0,0.59,36.0,23.0,14.86,15.0,7.0,0.47,31.0,19.0,0.61,4.0,26.0,30.0,44.12,0.57,0.74,0.66,16.0,60.47,21.78,14.03,1.28,2.13,1.69,56.62,56.62,109.69,86.73,22.96,0.46,23.49,0.94,0.61,78.4,94.08,POR
2001-07-24,Regular,2001,6,15,DET,Away,Loss,1,69.0,19.0,16.0,225.0,5.0,3.0,20.0,57.0,30.0,0.53,48.0,26.0,20.93,9.0,4.0,0.44,8.0,5.0,0.62,5.0,23.0,28.0,46.67,0.63,0.59,0.56,20.0,65.71,20.91,8.77,5.26,6.38,1.21,46.5,41.33,121.07,129.85,-8.78,0.44,21.47,56.99,1.19,60.79,0.31,8,15,SEA,Home,Win,2,74.0,16.0,12.0,225.0,8.0,4.0,15.0,63.0,27.0,0.43,47.0,19.0,10.87,16.0,8.0,0.5,17.0,12.0,0.71,12.0,20.0,32.0,53.33,0.59,0.55,0.49,34.29,80.0,14.55,11.88,5.94,8.33,1.17,55.88,49.67,109.86,102.43,7.43,0.43,19.16,1.33,0.67,67.36,71.85,SEA
2001-07-25,Regular,2001,13,9,MIA,Away,Loss,2,48.0,12.0,14.0,225.0,7.0,5.0,21.0,56.0,19.0,0.34,41.0,16.0,3.95,15.0,3.0,0.2,7.0,7.0,1.0,9.0,24.0,33.0,48.53,0.63,0.42,0.37,27.27,68.57,19.16,12.5,8.93,10.64,0.86,29.88,26.56,85.73,92.87,-7.14,0.31,15.21,55.99,0.86,59.72,0.5,17,5,CLE,Home,Win,3,52.0,16.0,12.0,225.0,8.0,1.0,14.0,59.0,20.0,0.34,47.0,18.0,7.97,12.0,2.0,0.17,13.0,10.0,0.77,11.0,24.0,35.0,51.47,0.8,0.42,0.36,31.43,72.73,15.64,12.68,1.59,2.44,0.88,37.88,33.67,82.44,76.09,6.35,0.33,19.69,1.33,0.67,63.08,67.29,CLE
2001-07-25,Regular,2001,13,9,SAC,Away,Loss,3,78.0,25.0,13.0,200.0,5.0,5.0,22.0,69.0,31.0,0.45,44.0,22.0,5.87,25.0,9.0,0.36,7.0,7.0,1.0,12.0,19.0,31.0,46.97,0.81,0.55,0.51,37.5,55.88,15.28,7.25,7.25,8.62,1.13,60.88,60.88,113.06,115.96,-2.9,0.44,24.06,68.99,1.92,82.79,0.38,18,4,LAS,Home,Win,3,80.0,21.0,10.0,200.0,9.0,2.0,18.0,72.0,33.0,0.46,58.0,27.0,18.92,14.0,6.0,0.43,18.0,8.0,0.44,15.0,20.0,35.0,53.03,0.64,0.53,0.5,44.12,62.5,11.12,12.62,2.8,4.55,1.11,62.25,62.25,112.17,109.37,2.8,0.49,22.09,2.1,0.9,71.32,85.58,LAS
2001-07-26,Regular,2001,6,15,WAS,Away,Loss,1,60.0,5.0,17.0,200.0,11.0,4.0,18.0,52.0,20.0,0.38,45.0,17.0,12.94,7.0,3.0,0.43,24.0,17.0,0.71,12.0,17.0,29.0,49.15,0.25,0.52,0.41,40.0,58.62,21.37,21.16,7.69,8.89,1.15,30.75,30.75,115.41,119.25,-3.84,0.35,7.88,51.99,0.29,62.39,0.65,10,13,CHA,Home,Win,1,62.0,11.0,18.0,200.0,10.0,3.0,19.0,56.0,24.0,0.43,45.0,20.0,12.93,11.0,4.0,0.36,13.0,10.0,0.77,12.0,18.0,30.0,50.85,0.46,0.53,0.46,41.38,60.0,22.58,15.27,4.58,6.67,1.11,37.12,37.12,94.66,91.6,3.06,0.39,13.87,0.61,0.56,65.5,78.6,CHA
2001-07-26,Regular,2001,6,16,DET,Away,Loss,1,62.0,20.0,26.0,200.0,8.0,3.0,15.0,42.0,26.0,0.62,36.0,22.0,19.9,6.0,4.0,0.67,7.0,6.0,0.86,5.0,24.0,29.0,58.0,0.77,0.71,0.67,31.25,70.59,36.58,19.06,7.15,6.25,1.48,48.38,48.38,147.69,150.07,-2.38,0.41,23.55,41.98,0.77,50.38,0.31,9,12,PHO,Home,Win,4,63.0,16.0,14.0,200.0,13.0,2.0,13.0,58.0,25.0,0.43,48.0,20.0,14.91,10.0,5.0,0.5,12.0,8.0,0.67,10.0,11.0,21.0,42.0,0.64,0.52,0.47,29.41,68.75,18.12,21.67,3.33,5.56,1.09,43.75,43.75,105.02,103.35,1.67,0.4,19.34,1.14,0.93,59.99,71.99,PHO
2001-07-26,Regular,2001,16,8,NYL,Away,Loss,1,63.0,19.0,9.0,200.0,8.0,5.0,25.0,59.0,29.0,0.49,50.0,27.0,19.97,9.0,2.0,0.22,8.0,3.0,0.38,6.0,15.0,21.0,42.86,0.66,0.52,0.51,21.43,71.43,12.58,13.56,8.48,13.16,1.07,43.5,43.5,106.8,120.36,-13.56,0.47,22.76,58.99,2.11,70.79,0.89,10,11,UTA,Home,Win,1,71.0,14.0,12.0,200.0,5.0,2.0,13.0,43.0,22.0,0.51,38.0,19.0,16.93,5.0,3.0,0.6,33.0,24.0,0.73,6.0,22.0,28.0,57.14,0.64,0.71,0.55,28.57,78.57,17.26,7.89,3.16,4.0,1.65,51.38,51.38,112.01,99.38,12.63,0.45,25.7,1.17,0.42,63.39,76.07,UTA
2001-07-27,Regular,2001,7,16,IND,Away,Win,2,67.0,17.0,12.0,200.0,10.0,1.0,14.0,59.0,27.0,0.46,48.0,21.0,15.9,11.0,6.0,0.55,8.0,7.0,0.88,8.0,15.0,23.0,42.59,0.63,0.55,0.51,32.0,51.72,16.1,16.95,1.7,2.04,1.14,48.0,48.0,113.58,106.8,6.78,0.43,20.12,58.99,1.42,70.79,0.83,18,5,CLE,Home,Loss,1,63.0,18.0,17.0,200.0,6.0,4.0,13.0,60.0,28.0,0.47,49.0,26.0,16.97,11.0,2.0,0.18,7.0,5.0,0.71,14.0,17.0,31.0,57.41,0.64,0.51,0.48,48.28,68.0,21.23,9.33,6.22,8.33,1.05,46.62,46.62,97.92,104.13,-6.21,0.44,19.58,1.06,0.35,64.34,77.21,IND
2001-07-27,Regular,2001,9,13,ORL,Away,Loss,2,63.0,13.0,22.0,225.0,9.0,6.0,23.0,52.0,22.0,0.42,39.0,19.0,8.94,13.0,3.0,0.23,21.0,16.0,0.76,9.0,24.0,33.0,47.83,0.59,0.56,0.45,34.62,55.81,26.43,17.31,11.54,9.84,1.21,37.62,33.44,121.18,136.56,-15.38,0.34,16.72,51.99,0.59,55.46,0.41,13,10,MIA,Home,Win,1,71.0,18.0,14.0,225.0,14.0,5.0,20.0,71.0,29.0,0.41,61.0,25.0,18.94,10.0,4.0,0.4,18.0,9.0,0.5,19.0,17.0,36.0,52.17,0.62,0.47,0.44,44.19,65.38,15.07,20.44,7.3,12.82,1.0,55.75,49.56,103.68,92.0,11.68,0.44,18.93,1.29,1.0,68.48,73.05,MIA
2001-07-27,Regular,2001,6,16,WAS,Away,Win,0,62.0,18.0,14.0,200.0,5.0,2.0,23.0,71.0,26.0,0.37,47.0,22.0,1.94,24.0,4.0,0.17,12.0,6.0,0.5,20.0,19.0,39.0,54.93,0.69,0.42,0.39,47.62,65.52,15.51,7.04,2.82,4.76,0.87,38.0,38.0,87.34,84.52,2.82,0.4,18.42,70.99,1.29,85.19,0.36,8,13,MIN,Home,Loss,3,60.0,8.0,14.0,200.0,5.0,3.0,21.0,55.0,19.0,0.35,42.0,15.0,5.93,13.0,4.0,0.31,22.0,18.0,0.82,10.0,22.0,32.0,45.07,0.42,0.5,0.38,34.48,52.38,17.79,7.6,4.56,6.38,1.09,28.5,28.5,91.24,94.28,-3.04,0.32,11.88,0.57,0.36,65.76,78.91,WAS
2001-07-27,Regular,2001,11,11,POR,Away,Loss,2,62.0,13.0,17.0,200.0,8.0,3.0,15.0,71.0,27.0,0.38,52.0,23.0,7.94,19.0,4.0,0.21,6.0,4.0,0.67,9.0,19.0,28.0,41.18,0.48,0.43,0.41,22.5,67.86,18.76,11.27,4.23,5.66,0.87,29.25,29.25,87.32,119.72,-32.4,0.34,13.22,71.0,0.76,85.2,0.47,13,10,SAC,Home,Win,1,85.0,16.0,22.0,200.0,15.0,11.0,9.0,63.0,31.0,0.49,53.0,24.0,20.89,10.0,7.0,0.7,17.0,16.0,0.94,9.0,31.0,40.0,58.82,0.52,0.64,0.55,32.14,77.5,23.79,17.84,13.08,21.15,1.35,79.12,79.12,101.07,73.72,27.35,0.41,17.11,0.73,0.68,84.1,100.92,SAC
2001-07-27,Regular,2001,10,12,PHO,Away,Win,0,56.0,14.0,16.0,200.0,9.0,2.0,24.0,54.0,22.0,0.41,49.0,21.0,16.98,5.0,1.0,0.2,16.0,11.0,0.69,11.0,21.0,32.0,48.48,0.64,0.49,0.42,37.93,56.76,20.77,16.67,3.7,4.88,1.04,33.25,33.25,103.72,100.02,3.7,0.37,18.19,53.99,0.88,64.79,0.56,9,15,SEA,Home,Loss,2,54.0,5.0,14.0,200.0,8.0,6.0,19.0,54.0,13.0,0.24,41.0,11.0,-0.04,13.0,2.0,0.15,30.0,26.0,0.87,16.0,18.0,34.0,51.52,0.38,0.45,0.26,43.24,62.07,17.24,13.48,10.11,12.24,1.0,27.25,27.25,90.97,94.34,-3.37,0.25,8.36,0.36,0.57,59.36,71.23,PHO
2001-07-28,Regular,2001,18,6,CLE,Away,Win,0,57.0,3.0,12.0,200.0,8.0,1.0,15.0,55.0,23.0,0.42,45.0,21.0,12.96,10.0,2.0,0.2,14.0,9.0,0.64,8.0,24.0,32.0,50.79,0.13,0.49,0.44,26.67,72.73,16.4,14.55,1.82,2.33,1.04,29.0,29.0,103.66,90.93,12.73,0.39,4.7,54.99,0.25,65.99,0.67,6,17,DET,Home,Loss,1,50.0,11.0,17.0,200.0,2.0,3.0,19.0,54.0,18.0,0.33,43.0,14.0,6.93,11.0,4.0,0.36,15.0,10.0,0.67,9.0,22.0,31.0,49.21,0.61,0.44,0.37,27.27,73.33,21.91,3.04,4.56,6.67,0.93,18.88,18.88,75.96,86.6,-10.64,0.29,14.59,0.65,0.12,65.82,78.98,CLE
2001-07-28,Regular,2001,16,9,NYL,Away,Win,1,64.0,12.0,9.0,200.0,10.0,2.0,12.0,66.0,23.0,0.35,50.0,19.0,6.94,16.0,4.0,0.25,15.0,14.0,0.93,14.0,22.0,36.0,50.0,0.52,0.46,0.38,35.9,66.67,11.03,15.15,3.03,4.65,0.97,48.38,48.38,96.98,92.44,4.54,0.38,14.93,65.99,1.33,79.19,1.11,15,7,HOU,Home,Loss,3,61.0,14.0,13.0,200.0,6.0,0.0,14.0,61.0,24.0,0.39,43.0,19.0,5.92,18.0,5.0,0.28,10.0,8.0,0.8,11.0,25.0,36.0,50.0,0.58,0.48,0.43,33.33,64.1,16.58,9.1,0.0,0.0,1.0,41.25,41.25,92.56,97.12,-4.56,0.38,16.75,1.08,0.46,65.9,79.08,NYL
2001-07-28,Regular,2001,14,10,MIA,Away,Win,0,69.0,13.0,14.0,200.0,7.0,3.0,17.0,56.0,25.0,0.45,47.0,22.0,15.95,9.0,3.0,0.33,20.0,16.0,0.8,9.0,25.0,34.0,55.74,0.52,0.57,0.47,32.14,75.76,17.77,12.5,5.36,8.57,1.23,47.75,47.75,123.24,112.52,10.72,0.41,17.52,55.99,0.93,67.19,0.5,8,16,IND,Home,Loss,0,63.0,19.0,13.0,200.0,7.0,3.0,21.0,54.0,21.0,0.39,35.0,14.0,1.87,19.0,7.0,0.37,20.0,14.0,0.7,8.0,19.0,27.0,44.26,0.9,0.54,0.45,24.24,67.86,17.15,10.85,4.65,6.38,1.17,42.75,42.75,97.61,106.91,-9.3,0.36,24.61,1.46,0.54,64.54,77.45,MIA
2001-07-28,Regular,2001,19,4,LAS,Away,Win,2,88.0,23.0,12.0,200.0,8.0,5.0,22.0,63.0,30.0,0.48,49.0,22.0,15.87,14.0,8.0,0.57,24.0,20.0,0.83,8.0,28.0,36.0,52.94,0.77,0.64,0.54,28.57,70.0,14.03,12.7,7.94,14.29,1.4,73.75,73.75,139.7,131.77,7.93,0.45,26.3,62.99,1.92,75.59,0.67,11,12,POR,Home,Loss,0,83.0,18.0,10.0,200.0,4.0,1.0,21.0,65.0,23.0,0.35,35.0,13.0,-7.15,30.0,10.0,0.33,27.0,27.0,1.0,12.0,20.0,32.0,47.06,0.78,0.59,0.43,30.0,71.43,11.51,5.8,1.45,2.04,1.28,53.62,53.62,120.38,127.63,-7.25,0.37,22.19,1.8,0.4,68.95,82.74,LAS
2001-07-28,Regular,2001,8,14,MIN,Away,Loss,0,60.0,7.0,18.0,225.0,6.0,5.0,34.0,58.0,15.0,0.26,38.0,12.0,-5.05,20.0,3.0,0.15,34.0,27.0,0.79,10.0,31.0,41.0,53.25,0.47,0.46,0.28,26.32,79.49,19.79,10.35,8.62,9.26,1.03,20.0,17.78,103.47,117.26,-13.79,0.23,10.29,57.99,0.39,61.86,0.33,11,11,UTA,Home,Win,1,68.0,10.0,17.0,225.0,6.0,1.0,30.0,62.0,21.0,0.34,54.0,19.0,12.97,8.0,2.0,0.25,28.0,24.0,0.86,8.0,28.0,36.0,46.75,0.48,0.5,0.35,20.51,73.68,18.62,7.46,1.24,2.63,1.1,25.0,22.22,84.52,74.58,9.94,0.3,13.04,0.59,0.35,80.45,85.81,UTA
2001-07-29,Regular,2001,9,14,ORL,Away,Loss,1,62.0,10.0,22.0,200.0,9.0,0.0,22.0,60.0,23.0,0.38,50.0,21.0,12.97,10.0,2.0,0.2,18.0,14.0,0.78,16.0,16.0,32.0,55.17,0.43,0.48,0.4,50.0,61.54,24.47,15.0,0.0,0.0,1.03,24.25,24.25,103.35,106.68,-3.33,0.35,11.89,59.99,0.45,71.99,0.41,6,18,DET,Home,Win,0,64.0,13.0,18.0,200.0,14.0,2.0,20.0,53.0,23.0,0.43,37.0,20.0,6.94,16.0,3.0,0.19,22.0,15.0,0.68,10.0,16.0,26.0,44.83,0.57,0.55,0.46,38.46,50.0,22.31,20.76,2.97,4.0,1.21,39.0,39.0,94.89,91.92,2.97,0.38,17.49,0.72,0.78,67.45,80.94,DET
2001-07-29,Regular,2001,11,12,PHO,Away,Loss,1,47.0,10.0,14.0,200.0,6.0,7.0,23.0,55.0,14.0,0.25,45.0,14.0,4.0,10.0,0.0,0.0,28.0,19.0,0.68,11.0,19.0,30.0,42.25,0.71,0.38,0.25,29.73,55.88,17.22,10.91,12.73,14.29,0.85,18.0,18.0,85.47,114.57,-29.1,0.24,15.0,54.99,0.71,65.99,0.43,14,10,SAC,Home,Win,1,63.0,17.0,9.0,200.0,3.0,5.0,21.0,65.0,22.0,0.34,49.0,18.0,5.94,16.0,4.0,0.25,18.0,15.0,0.83,15.0,26.0,41.0,57.75,0.77,0.46,0.37,44.12,70.27,10.99,4.66,7.77,11.11,0.97,47.5,47.5,97.87,73.02,24.85,0.37,20.46,1.89,0.33,64.37,77.24,SAC
2001-07-29,Regular,2001,11,13,CHA,Away,Loss,2,42.0,5.0,14.0,200.0,9.0,1.0,16.0,59.0,15.0,0.25,47.0,12.0,2.95,12.0,3.0,0.25,10.0,9.0,0.9,11.0,20.0,31.0,46.27,0.33,0.34,0.28,29.73,66.67,18.09,15.26,1.7,2.33,0.71,13.0,13.0,71.2,93.24,-22.04,0.24,6.79,58.99,0.36,70.79,0.64,7,16,WAS,Home,Win,1,55.0,12.0,14.0,200.0,10.0,5.0,11.0,54.0,20.0,0.37,43.0,15.0,8.91,11.0,5.0,0.45,14.0,10.0,0.71,10.0,26.0,36.0,53.73,0.6,0.48,0.42,33.33,70.27,18.88,15.75,7.88,10.64,1.02,46.25,46.25,86.63,66.15,20.48,0.34,16.25,0.86,0.71,63.49,76.19,WAS
2001-07-30,Regular,2001,9,15,ORL,Away,Loss,0,47.0,8.0,19.0,200.0,7.0,4.0,17.0,60.0,20.0,0.33,42.0,15.0,1.92,18.0,5.0,0.28,4.0,2.0,0.5,14.0,22.0,36.0,53.73,0.4,0.39,0.38,37.84,73.33,23.53,11.67,6.67,8.7,0.78,22.5,22.5,78.35,108.35,-30.0,0.31,9.39,59.99,0.42,71.99,0.37,19,6,CLE,Home,Win,1,65.0,17.0,12.0,200.0,9.0,4.0,10.0,61.0,22.0,0.36,46.0,15.0,6.89,15.0,7.0,0.47,16.0,14.0,0.88,8.0,23.0,31.0,46.27,0.77,0.5,0.42,26.67,62.16,14.99,13.11,5.83,9.52,1.07,51.5,51.5,94.71,68.48,26.23,0.34,20.49,1.42,0.75,68.63,82.36,CLE
2001-07-30,Regular,2001,9,16,SEA,Away,Loss,2,51.0,8.0,19.0,200.0,10.0,4.0,19.0,48.0,19.0,0.4,33.0,13.0,3.88,15.0,6.0,0.4,14.0,7.0,0.5,6.0,20.0,26.0,43.33,0.42,0.5,0.46,21.43,62.5,25.97,20.84,8.34,7.41,1.06,24.25,24.25,106.27,114.61,-8.34,0.31,11.62,47.99,0.42,57.59,0.53,15,8,HOU,Home,Win,1,55.0,11.0,17.0,200.0,11.0,2.0,16.0,62.0,22.0,0.35,54.0,20.0,13.97,8.0,2.0,0.25,16.0,9.0,0.56,12.0,22.0,34.0,56.67,0.5,0.42,0.37,37.5,78.57,19.76,15.65,2.85,6.06,0.89,30.0,30.0,78.25,72.56,5.69,0.33,13.26,0.65,0.65,70.29,84.35,HOU
2001-07-30,Regular,2001,8,15,MIN,Away,Loss,1,69.0,20.0,13.0,200.0,6.0,5.0,16.0,62.0,24.0,0.39,41.0,20.0,2.94,21.0,4.0,0.19,22.0,17.0,0.77,11.0,24.0,35.0,50.0,0.83,0.52,0.42,34.38,63.16,15.35,9.68,8.07,9.62,1.11,53.25,53.25,111.31,125.83,-14.52,0.38,23.44,61.99,1.54,74.39,0.46,20,4,LAS,Home,Win,1,78.0,17.0,9.0,200.0,9.0,5.0,23.0,69.0,30.0,0.43,52.0,25.0,12.93,17.0,5.0,0.29,16.0,13.0,0.81,14.0,21.0,35.0,50.0,0.57,0.54,0.47,36.84,65.62,10.58,13.29,7.38,12.2,1.13,60.5,60.5,115.2,101.91,13.29,0.47,19.33,1.89,1.0,67.71,81.25,LAS
2001-07-30,Regular,2001,12,11,UTA,Away,Win,1,79.0,17.0,16.0,200.0,6.0,3.0,26.0,50.0,25.0,0.5,40.0,20.0,14.9,10.0,5.0,0.5,33.0,24.0,0.73,8.0,24.0,32.0,53.33,0.68,0.69,0.55,32.0,68.57,19.87,12.0,6.0,6.38,1.58,52.12,52.12,158.03,146.03,12.0,0.43,24.82,49.99,1.06,59.99,0.38,11,13,POR,Home,Loss,1,73.0,12.0,12.0,200.0,10.0,1.0,23.0,56.0,25.0,0.45,47.0,22.0,15.95,9.0,3.0,0.33,32.0,20.0,0.62,11.0,17.0,28.0,46.67,0.48,0.58,0.47,31.43,68.0,14.62,14.76,1.48,2.5,1.3,42.25,42.25,107.72,116.57,-8.85,0.44,18.2,1.0,0.83,67.77,81.32,UTA
